Date,AA,BAC,BHI,CVX,DD,DOW,DPS,GS,HAL,HES,HON,HUN,JPM,KO,MMM,MPC,PEP,SLB,WFC,XOM,VV,return_AA,return_BAC,return_BHI,return_CVX,return_DD,return_DOW,return_DPS,return_GS,return_HAL,return_HES,return_HON,return_HUN,return_JPM,return_KO,return_MMM,return_MPC,return_PEP,return_SLB,return_WFC,return_XOM,response_VV
29-Nov-13,9.61,15.82,56.96,122.44,61.38,39.06,48.26,168.94,52.68,81.13,88.51,22.93,57.22,40.19,133.51,82.74,84.46,88.42,44.02,93.48,83.04,-0.0031169,-0.00063191,0.0040461,0.000163359,-0.0026033,-0.0010235,-0.004342,0.00427098,0.00494768,-0.0043048,-0.0040591,-0.0030481,-0.0045336,0,0.000074904,-0.019153,0.000473709,0.00532972,-0.0056632,-0.0034173,-0.00036121
2-Dec-13,9.55,15.73,56.25,122.34,61.74,39.98,47.74,169.72,52.01,80.91,88.14,23.16,56.98,40.08,127.68,87.41,83.7,87.6,44.18,93.52,82.71,-0.0062631,-0.0057052,-0.012543,-0.00081706,0.00584797,0.0232804,-0.010833,0.0046064,-0.0128,-0.0027154,-0.0041891,0.0099806,-0.0042032,-0.0027408,-0.044649,0.0549065,-0.009039,-0.009317,0.00362812,0.000427807,-0.0039819
3-Dec-13,9.42,15.54,56.65,122.52,60.5,38.72,48.11,168.05,52.02,81.15,87.07,22.98,56.86,40.35,126.6,86.99,83.8,87.64,43.73,94.39,82.49,-0.013706,-0.012152,0.00708595,0.00147023,-0.020289,-0.032023,0.00772043,-0.009888,0.000192252,0.00296187,-0.012214,-0.0078024,-0.0021082,0.00671394,-0.008495,-0.0048165,0.00119403,0.000456517,-0.010238,0.0092598,-0.0026634
4-Dec-13,9.36,15.63,54.7,121.77,60.26,38.89,48.63,168.7,50.62,82.21,86.83,23.14,57.19,40.37,126.46,83.26,82.65,87.28,43.75,94.67,82.49,-0.0063898,0.0057748,-0.035028,-0.0061403,-0.0039748,0.00438089,0.0107506,0.00386044,-0.027282,0.0129777,-0.0027602,0.00693845,0.00578695,0.00049554,-0.0011065,-0.043825,-0.013818,-0.0041162,0.000457247,0.00296202,0
5-Dec-13,9.35,15.43,54,121.1,60.11,38.61,48.21,165.56,50.48,81.47,86.86,23,55.82,39.83,126.83,83.85,81.9,86.87,43.25,94.13,82.16,-0.0010689,-0.012878,-0.01288,-0.0055174,-0.0024923,-0.0072258,-0.008674,-0.018788,-0.0027695,-0.009042,0.000345443,-0.0060685,-0.024247,-0.013467,0.00292155,0.00706125,-0.009116,-0.0047086,-0.011494,-0.0057204,-0.0040085
6-Dec-13,9.36,15.56,53.83,122.29,61.34,39.27,49,167.21,50.56,80.86,88.32,23.32,56.06,40.46,128.61,87.2,83.15,88.15,44.11,95.65,82.99,0.00106895,0.0083899,-0.0031531,0.0097786,0.0202559,0.0169496,0.0162538,0.0099168,0.00158353,-0.0075156,0.016669,0.0138171,0.00429032,0.0156934,0.013937,0.0391748,0.0151472,0.0146272,0.0196893,0.0160189,0.0100516
9-Dec-13,9.48,15.58,53.74,123.34,61.39,40.8,48.74,167.67,49.91,80.51,87.87,23.62,56.51,40.4,128.57,85.55,82.69,88.03,44.32,95.84,83.18,0.012739,0.00128452,-0.0016733,0.0085495,0.000814797,0.0382212,-0.0053202,0.00274725,-0.012939,-0.0043379,-0.0051081,0.0127824,0.0079951,-0.001484,-0.00031107,-0.019103,-0.0055475,-0.0013622,0.00474953,0.00198444,0.00228682
10-Dec-13,9.56,15.56,53.29,123.66,61.44,41.78,48.39,169.73,49.43,79.94,87.84,23.98,56.7,39.85,127.55,87.51,82.4,87.01,44.11,95.71,82.97,0.0084034,-0.0012845,-0.008409,0.00259109,0.000814133,0.0237357,-0.0072069,0.0122112,-0.009664,-0.007105,-0.00034147,0.0151263,0.0033566,-0.013707,-0.007965,0.0226521,-0.0035132,-0.011655,-0.0047495,-0.0013573,-0.0025278
11-Dec-13,9.34,15.25,52.44,122.1,60.29,41.05,48.31,167.6,48.99,78.94,86.45,23.15,56.07,40.13,126.77,85.98,82.67,86.14,43.52,94.26,81.97,-0.023281,-0.020124,-0.016079,-0.012695,-0.018895,-0.017627,-0.0016546,-0.012629,-0.008941,-0.012588,-0.015951,-0.035225,-0.011173,0.00700178,-0.006134,-0.017638,0.00327134,-0.010049,-0.013466,-0.015266,-0.012126
12-Dec-13,9.37,15.25,53.03,120.99,59.95,40.76,47.3,168.33,49.59,78.56,86.29,23.17,56.31,39.21,126.58,85.7,81.28,86.96,43.5,95.36,81.77,0.00320684,0,0.0111881,-0.009132,-0.0056554,-0.0070896,-0.021128,0.00434615,0.012173,-0.0048254,-0.0018525,0.000863558,0.00427123,-0.023192,-0.0014999,-0.0032619,-0.016957,0.0094744,-0.00045966,0.0116023,-0.0024429
13-Dec-13,9.51,15.18,52.71,119.9,60.24,41.52,47.58,168.39,49.39,78.95,86.61,23.18,56.17,39.23,126.43,85.21,80.93,86.37,43.73,95.31,81.81,0.0148308,-0.0046007,-0.0060526,-0.00905,0.0048257,0.018474,0.00590221,0.000356379,-0.0040412,0.00495208,0.00370157,0.000431499,-0.0024893,0.000509944,-0.0011857,-0.005734,-0.0043154,-0.0068078,0.00527343,-0.00052447,0.000489057
16-Dec-13,9.57,15.24,53.23,120.22,60.84,41.6,47.75,170.95,50.13,79.35,87.37,23.38,56.42,39.27,127.66,86.35,81,87,43.98,97.22,82.32,0.00628933,0.00394478,0.009817,0.00266534,0.0099109,0.00192493,0.00356656,0.0150884,0.0148717,0.00505371,0.0087367,0.0085911,0.0044409,0.00101911,0.0096817,0.01329,0.000864571,0.00726773,0.00570062,0.0198417,0.00621461
17-Dec-13,9.7,15.18,52.66,118.74,61.18,42.2,47.35,170.49,49.35,79.51,86.48,23.55,55.72,39.1,131.39,86.09,80.46,85.54,43.59,96.75,82.07,0.0134927,-0.0039448,-0.010766,-0.012387,0.00557287,0.0143201,-0.008412,-0.0026945,-0.015682,0.00201435,-0.010239,0.00724486,-0.012485,-0.0043384,0.0287995,-0.0030155,-0.006689,-0.016924,-0.008907,-0.0048461,-0.0030415
18-Dec-13,9.83,15.69,53.66,121.6,62.19,43.51,48.22,174.84,49.91,80.83,88.45,23.79,57.24,40.02,135.8,87.42,81.42,87.26,44.93,99.54,83.5,0.013313,0.0330448,0.0188117,0.0238007,0.0163739,0.0305706,0.0182071,0.0251946,0.0112836,0.0164654,0.0225242,0.0101395,0.0269138,0.0232569,0.0330132,0.0153308,0.0118608,0.0199081,0.030278,0.0284292,0.0172741
19-Dec-13,9.97,15.75,53.19,123.22,62.71,43.9,47.8,174.77,49.42,80.54,88.64,23.77,57.23,39.86,136.41,85.71,81.66,86.47,45.02,99.43,83.36,0.0141416,0.0038168,-0.008797,0.0132344,0.0083267,0.0089235,-0.008748,-0.00040045,-0.009866,-0.0035942,0.0021458,-0.00084104,-0.00017472,-0.004006,0.00448184,-0.019755,0.00294334,-0.009095,0.00200111,-0.0011057,-0.0016781
20-Dec-13,9.94,15.6,53.81,122.78,62.55,43.78,48.42,175.16,50.54,80.17,89.55,23.77,57.7,40.04,136.72,87.26,81.81,87.27,44.96,98.68,83.85,-0.0030136,-0.009569,0.0115889,-0.0035772,-0.0025547,-0.0027372,0.0128873,0.00222902,0.0224099,-0.0046046,0.0102139,0,0.0081789,0.00450564,0.00226998,0.0179227,0.0018352,0.0092092,-0.0013336,-0.0075716,0.00586091
23-Dec-13,10.13,15.69,53.64,122.8,62.74,43.88,48.19,176.47,50.3,80.22,89.72,23.94,58.24,40.16,136.8,88.77,81.86,87.32,45.21,98.51,84.31,0.0189343,0.00575265,-0.0031643,0.00016288,0.00303297,0.00228154,-0.0047614,0.00745105,-0.00476,0.00062348,0.00189658,0.00712642,0.0093152,0.00299252,0.000584966,0.0171566,0.000610986,0.000572771,0.0055451,-0.0017242,0.00547099
24-Dec-13,10.36,15.7,54,123.51,63.83,44.42,48.5,176.16,50.68,81.14,90.45,24.14,58.25,40.19,136.99,89.35,82.04,88.31,45.39,99.22,84.07,0.0224509,0.000637146,0.00668899,0.00576511,0.0172241,0.0122312,0.00641227,-0.0017582,0.00752628,0.0114032,0.0081035,0.0083195,0.000171689,0.000746733,0.00138793,0.00651249,0.00219646,0.0112738,0.00397352,0.00718154,-0.0028507
26-Dec-13,10.43,15.65,54.58,124.81,64.25,44.86,48.59,176.45,51.21,82.6,91.1,24.01,58.2,40.49,138.29,89.54,82.45,89.39,45.54,100.9,84.45,0.00673403,-0.0031898,0.0106835,0.0104705,0.00655842,0.0098567,0.00185395,0.00164488,0.0104035,0.0178336,0.00716059,-0.0053998,-0.00085874,0.00743682,0.009445,0.00212421,0.00498512,0.0121555,0.00329924,0.0167903,0.00450986
27-Dec-13,10.69,15.67,54.77,125.23,64.25,44.6,48.8,176.35,51.08,83.07,91.14,24.24,58.14,40.66,139.35,89.13,82.71,89.9,45.5,101.51,84.45,0.0246225,0.00127714,0.00347508,0.00335947,0,-0.0058127,0.00431256,-0.00056689,-0.0025418,0.00567395,0.000438982,0.0095338,-0.0010315,0.00418978,0.00763582,-0.0045895,0.00314846,0.00568912,-0.00087873,0.00602739,0
30-Dec-13,10.53,15.54,54.45,124.23,64.65,44.6,48.84,175.73,50.4,82.61,91,24.33,57.95,41.09,139.42,88.5,82.91,89.17,45.5,100.31,84.37,-0.01508,-0.008331,-0.0058597,-0.008017,0.00620638,0,0.000819336,-0.0035219,-0.013402,-0.0055529,-0.0015373,0.003706,-0.0032733,0.01052,0.000502206,-0.0070934,0.00241517,-0.008153,0,-0.011892,-0.00094776
31-Dec-13,10.63,15.57,55.26,124.91,64.97,44.4,48.72,177.26,50.75,83,91.37,24.6,58.48,41.31,140.25,91.73,82.94,90.11,45.4,101.2,84.8,0.0094519,0.00192864,0.0147665,0.00545879,0.00493752,-0.0044944,-0.00246,0.0086689,0.00692044,0.00470987,0.00405769,0.0110363,0.0091042,0.00533982,0.00593558,0.0358469,0.000361773,0.0104865,-0.0022002,0.0088334,0.00508365
